,Count,Count,Count,Count,Count,Count,Count,Count,Count
Document,Britain and the world,Business Environment,Foreword from the Prime Minister,Grand Challenges,Ideas,Infrastructure,Introduction,People,Places
Word,,,,,,,,,
secure sharing,0,0,0,1,0,0,0,0,0
secure strategy,0,0,0,0,0,0,1,0,0
secure support,0,0,0,0,0,1,0,0,0
secure sustainable,0,0,0,0,0,1,0,0,0
secure trusted,0,0,0,1,0,1,0,0,0
secure uk,0,1,0,0,0,0,0,0,0
secure wider,0,0,0,0,0,0,0,1,0
secured city,0,0,0,0,0,0,0,0,1
securely great,0,0,0,1,0,0,0,0,0
securely helping,0,0,0,0,0,1,0,0,0
securing capacity,0,0,0,0,0,1,0,0,0
security countryside,0,0,0,1,0,0,0,0,0
security g,0,0,0,0,0,1,0,0,0
security mean,0,0,0,0,0,0,0,1,0
security missions,0,1,0,0,0,0,0,0,0
security online,0,0,0,1,0,0,0,0,0
security protection,0,0,0,0,0,2,0,0,0
security reinforcing,0,0,0,1,0,0,0,0,0
security standards,0,1,0,0,0,0,0,0,0
security strategic,0,1,0,0,0,0,0,0,0
security voice,0,0,0,0,0,0,0,1,0
see dramatic,0,0,0,0,1,0,0,0,0
see fully,0,0,0,2,0,0,0,0,0
see growth,0,0,1,0,0,0,0,0,0
see invested,0,0,0,0,0,1,0,0,0
see investment,0,0,0,0,0,0,0,0,1
see local,0,0,0,0,0,0,0,0,1
see one,0,0,0,0,0,0,0,1,0
see public,0,0,0,0,1,0,0,0,0
see uk,0,1,0,0,0,0,0,0,0
see working,0,0,0,0,1,0,0,0,0
see www,0,1,0,0,0,0,0,0,0
seeing growth,0,0,0,0,0,0,0,1,0
seek best,0,1,0,0,0,0,0,0,0
seek convene,0,1,0,0,0,0,0,0,0
seek create,0,0,0,0,0,2,0,0,0
seek ensure,0,0,0,0,0,0,0,1,0
seek far,0,0,0,0,1,0,0,0,0
seek take,0,0,0,0,0,0,0,1,0
seek use,0,0,0,0,0,0,0,0,1
seeking agree,0,0,0,0,0,0,1,0,0
seeking establish,0,1,0,0,0,0,0,0,0
seeking tackle,0,0,0,0,0,0,1,0,0
seeks secure,0,0,0,0,0,0,0,0,1
seen destination,0,0,0,0,0,0,0,0,1
seen economies,0,0,0,0,0,0,1,0,0
seen new,0,0,0,1,0,0,0,0,0
seen similar,0,0,0,0,0,0,0,0,1
seen successive,0,0,0,0,0,0,2,0,0
seen women,0,0,0,0,0,0,0,1,0
seismic global,0,0,0,1,0,0,0,0,0
seize appear,0,1,0,0,0,0,0,0,0
seize needed,0,0,1,0,0,0,0,0,0
seize opportunities,0,0,0,1,0,0,1,0,0
seized across,0,0,0,1,0,0,0,0,0
seizing opportunities,0,0,0,0,1,0,0,0,0
select organisations,0,0,0,0,1,0,0,0,0
selected government,0,0,0,0,0,0,0,0,1
selected logistics,0,0,0,0,0,1,0,0,0
selected pre,0,0,0,0,0,1,0,0,0
self driving,0,0,1,5,0,2,0,0,0
selfdriving cars,0,0,0,1,0,0,0,0,0
sell clean,0,0,0,1,0,0,0,0,0
selling businesses,0,0,0,0,1,0,0,0,0
selling goods,1,0,0,0,0,0,0,0,0
selling light,0,0,0,0,1,0,0,0,0
selling wide,0,1,0,0,0,0,0,0,0
selly park,0,0,0,0,0,1,0,0,0
senior business,0,1,0,0,0,0,0,0,0
senior management,0,0,0,0,0,0,0,2,0
senior partner,0,0,0,0,0,0,0,1,0
senior researchers,0,0,0,0,1,0,0,0,0
senior roles,0,0,0,0,0,0,0,0,1
sensors safer,0,0,0,0,1,0,0,0,0
separated energy,0,0,0,0,0,1,0,0,0
september development,0,0,0,0,0,0,0,2,0
september emerging,0,0,0,0,0,0,0,1,0
sequencing human,0,0,0,0,0,0,2,0,0
sequencing last,0,0,0,0,1,0,0,0,0
sequencing technologies,0,0,0,1,0,0,0,0,0
sequencing usb,0,0,0,0,1,0,0,0,0
sequencing used,0,0,0,0,1,0,0,0,0
sequunt od,0,0,0,0,0,0,1,0,0
series dataset,0,0,0,0,0,0,0,1,0
series deals,0,1,0,0,0,0,0,0,0
series intend,0,1,0,0,0,0,0,0,0
series proposals,0,0,0,0,0,0,0,0,1
serious strategy,0,0,1,0,0,0,0,0,0
servants england,0,0,0,0,0,0,0,1,0
servants looking,0,0,0,0,0,0,0,0,1
serve people,0,0,0,0,0,0,1,0,0
service agents,0,1,0,0,0,0,0,0,0
service challenges,0,0,0,0,1,0,0,0,0
service challenging,0,0,0,2,0,0,0,0,0
service customer,0,1,0,0,0,0,0,0,0
service improve,0,0,0,0,0,0,0,1,0
service industries,0,0,0,0,2,0,0,0,0
service operations,0,1,0,0,0,0,0,0,0
service platform,0,1,0,0,0,0,0,0,0
service provider,0,0,0,0,0,1,0,0,0
service providers,0,0,0,0,0,1,0,0,0
service sectors,0,0,0,1,3,0,0,0,0
service status,0,0,0,0,0,1,0,0,0
services account,0,0,0,0,2,0,0,0,0
services advanced,0,0,1,0,0,0,0,0,0
services advertising,0,0,0,0,1,0,0,0,0
services also,0,0,0,0,0,0,1,0,0
services announce,0,1,0,0,0,0,0,0,0
services areas,0,1,0,0,0,0,0,0,0
services around,0,0,0,2,0,0,0,0,0
services british,0,0,0,1,0,0,0,0,0
services business,0,0,0,0,1,0,0,0,0
services capture,0,0,0,0,1,0,0,0,0
services cities,0,0,0,0,0,1,0,0,0
services come,0,0,0,0,1,0,0,0,0
services cost,0,0,0,1,0,0,0,0,0
services creative,0,1,0,0,0,0,1,0,0
services cultural,1,0,0,0,0,0,0,0,0
services data,0,1,0,0,0,0,0,0,0
services deliver,0,0,0,1,0,0,0,0,0
services diagnose,0,0,0,0,1,0,0,0,0
services e,0,0,0,0,1,0,0,0,0
services enable,0,0,0,1,0,1,0,0,1
services establishing,0,0,0,0,0,1,0,0,0
services estimates,0,0,0,0,0,0,0,0,1
services experiences,0,0,0,0,1,0,0,0,0
services fund,0,0,0,0,0,1,0,0,0
services future,0,0,0,1,0,0,0,0,0
services green,0,1,0,0,0,0,0,0,0
services growing,0,0,0,1,0,0,0,0,0
services healthy,0,0,0,0,0,1,0,0,0
services higher,0,0,0,0,1,0,0,0,0
services identified,0,1,0,0,0,0,0,0,0
services improving,0,0,1,0,0,0,0,0,0
services including,0,0,0,1,0,0,0,0,0
services increased,0,0,0,1,0,0,0,0,0
services industries,0,0,1,0,0,0,0,0,0
services industry,0,0,0,1,0,0,0,0,0
services invest,0,1,0,0,0,0,0,0,0
services know,0,0,0,0,0,0,1,0,0
services low,0,0,0,0,0,1,0,0,0
services major,0,1,0,0,0,0,0,0,0
services make,0,0,0,1,0,0,0,0,0
services move,0,0,0,0,0,0,1,0,0
services must,0,0,0,0,1,0,0,0,0
services new,0,0,0,0,1,0,0,0,0
services older,0,0,0,1,0,0,0,0,0
services one,0,0,0,1,0,0,0,0,0
services pharmaceuticals,0,1,0,0,0,0,0,0,0
services places,0,0,0,0,0,1,0,0,0
services programme,0,0,0,0,0,1,0,0,0
services project,0,0,0,1,0,0,0,0,0
services provide,0,1,0,0,0,0,0,0,0
services rather,0,0,0,0,1,0,0,0,0
services reduced,0,0,0,1,0,0,0,0,0
services resilience,0,0,0,0,0,1,0,0,0
services ride,0,0,0,2,0,0,0,0,0
services services,0,0,0,0,1,0,0,0,0
services support,0,1,0,1,0,0,0,0,0
services supported,0,0,0,0,0,1,0,0,0
services technology,0,0,0,0,0,2,0,0,0
services time,0,0,0,0,0,0,1,0,0
services tourism,1,0,0,0,0,0,0,0,0
services transform,0,0,0,0,0,2,0,0,0
services transport,0,0,0,0,0,0,0,0,1
services undertaking,0,0,0,2,0,0,0,0,0
services want,0,0,0,0,0,1,0,0,0
services world,1,0,0,0,0,0,0,0,0
set activities,0,0,0,0,0,0,0,0,1
set ambition,0,0,0,0,0,0,0,1,0
set ambitious,0,0,0,0,0,1,0,0,0
set announcements,0,0,1,0,0,0,0,0,0
set arrangements,0,1,0,0,0,0,0,0,0
set build,0,0,1,0,0,0,0,0,0
set building,0,0,0,0,0,0,0,1,0
set chapter,0,0,0,0,0,1,0,1,0
set city,0,0,0,0,0,0,0,0,1
set clean,0,0,0,0,0,2,0,0,1
set clearly,0,0,0,0,0,0,0,0,1
set detail,0,0,0,0,0,0,1,0,1
set details,0,0,0,0,1,0,0,0,0
set digital,0,0,0,0,0,1,0,1,0
set document,0,1,0,0,0,0,1,0,0
set early,0,0,0,1,0,0,0,1,0
set economic,0,0,0,0,0,0,0,0,1
set education,0,0,0,0,0,0,0,1,0
set example,0,0,1,0,0,0,0,0,0
set explore,0,1,0,0,0,0,0,0,0
set first,0,1,1,0,0,0,0,0,0
set framework,0,0,0,0,0,1,0,0,0
set global,0,0,0,0,1,0,0,0,0
set grand,0,0,0,1,0,0,1,0,0
set high,0,0,0,0,0,0,0,1,0
set infrastructure,0,0,0,0,0,0,0,0,1
set later,0,0,0,0,0,0,0,1,0
set local,0,0,0,0,0,0,0,0,1
set long,0,1,0,0,0,0,0,0,0
set made,0,1,0,0,0,0,0,0,0
set measures,0,0,0,0,0,0,0,1,0
set national,0,1,0,1,0,0,0,0,0
set new,0,0,0,1,0,0,0,1,0
set next,0,1,0,0,0,0,0,0,1
set paper,0,1,0,0,0,0,2,0,0
set people,0,0,0,0,0,0,0,0,1
set places,0,0,0,0,0,0,0,2,0
set plans,0,0,0,0,0,0,0,1,0
set primary,0,2,0,0,0,0,0,0,0
set principles,0,0,0,0,0,0,0,1,0
set procurement,0,0,0,0,0,1,0,0,0
set products,0,0,0,0,1,0,0,0,0
set recent,0,0,0,0,0,1,0,0,0
set research,0,1,0,0,0,0,0,0,0
set return,0,0,0,1,0,0,0,0,0
set sections,0,0,0,0,0,0,1,0,0
set sector,0,1,0,0,0,0,0,0,0
set sir,0,0,0,0,1,0,0,0,0
set specific,0,1,0,0,0,0,0,0,0
set standards,0,0,0,1,0,0,0,0,0
set strategic,0,0,0,0,0,0,0,1,0
set strategy,0,2,0,1,0,0,0,0,0
set strong,0,0,0,0,0,0,0,1,0
set support,0,0,0,0,0,0,1,0,0
set throughout,0,0,0,0,0,0,0,0,1
set transform,0,0,0,0,0,0,1,0,0
set transport,0,0,0,0,0,1,0,0,0
set uk,0,0,0,0,2,0,1,0,0
set year,0,0,0,0,0,1,0,0,0
sets ambitious,0,0,0,1,0,0,0,0,0
sets building,0,0,0,0,0,0,1,0,0
sets catapults,0,0,0,0,1,0,0,0,0
sets changes,0,0,0,0,0,0,1,0,0
sets four,0,0,1,0,0,0,0,0,0
sets maximising,0,0,0,0,1,0,0,0,0
sets significant,0,1,0,0,0,0,0,0,0
sets vision,1,0,0,0,0,0,0,0,0
sets vital,0,0,0,0,0,0,0,1,0
setting ambition,0,1,0,0,0,0,0,0,0
setting ambitious,0,0,0,0,0,0,0,1,0
setting challenge,0,0,0,1,0,0,0,0,0
setting expectation,0,0,0,0,1,0,0,0,0
setting high,0,0,0,0,0,2,0,0,0
setting implementation,0,0,0,0,0,0,0,1,0
setting missions,0,0,0,1,0,0,0,0,0
setting new,0,0,0,0,0,0,0,2,0
setting objectives,0,0,0,0,0,1,0,0,0
setting path,0,0,1,0,0,0,0,0,0
setting proposals,0,0,0,1,0,0,0,0,0
setting standards,1,0,0,0,0,0,0,0,0
setting strategic,0,0,0,1,0,0,0,0,0
settlement empowerment,0,0,0,0,0,0,1,0,0
settlement major,0,0,0,0,0,0,0,0,1
settlement never,0,0,0,0,0,1,0,0,0
settlement three,0,0,0,0,1,0,0,0,0
settlements scotland,0,0,0,0,0,0,1,0,0
seven energy,0,0,0,1,0,1,0,0,0
seven research,0,0,0,0,1,0,0,0,0
seven years,0,0,1,0,0,0,0,0,0
seventh best,0,1,0,0,0,0,0,0,0
seventh globally,0,0,0,0,0,0,1,0,0
several gaps,0,0,0,0,1,0,0,0,0
several sites,0,0,0,0,0,1,0,0,0
several times,0,1,0,0,0,0,0,0,0
several years,0,0,0,0,1,0,0,0,0
severn bridge,0,0,0,0,0,0,0,0,1
shadbolt review,0,0,0,0,0,0,0,1,0
shale environmental,0,0,0,0,0,1,0,0,0
shale gas,0,0,0,0,0,1,0,0,0
shape britain,0,0,0,0,0,0,1,0,0
shape business,0,1,0,0,0,0,0,0,0
shape businesses,0,0,0,0,1,0,0,0,0
shape creative,0,1,0,0,0,0,0,0,0
shape dynamic,0,0,0,0,0,0,0,0,1
shape eu,0,0,0,0,1,0,0,0,0
shape influence,0,1,0,0,0,0,0,0,0
shape lives,1,1,0,0,0,0,0,0,0
shape new,0,0,0,1,0,0,0,0,0
shape policies,0,1,0,0,0,0,0,0,0
shape rapidly,0,0,0,0,0,0,1,0,0
shape strategy,0,0,1,0,0,0,0,0,0
shape stronger,0,0,1,0,0,0,0,0,0
shaped competition,0,1,0,0,0,0,0,0,0
shaped next,0,0,0,0,0,0,0,1,0
shaping economic,0,0,0,0,0,0,0,0,2
shaping evolution,0,0,0,0,0,2,0,0,0
shaping future,0,0,0,1,0,0,0,0,0
shaping provision,0,0,0,0,0,0,0,0,1
shaping skills,0,0,0,0,0,0,0,0,2
share beliefs,0,0,0,0,0,0,1,0,0
share data,0,0,0,0,1,0,0,0,0
share electric,0,0,0,0,0,1,0,0,0
share gdp,0,0,0,0,1,0,0,0,0
share global,0,0,0,2,0,4,0,0,1
share growing,0,1,0,0,0,0,0,0,0
share increased,0,0,0,0,1,0,0,0,0
share responsibility,0,0,0,0,0,0,1,0,0
share women,0,0,0,0,0,0,0,1,0
shared across,0,0,0,0,0,0,0,0,1
shared among,0,0,0,0,0,1,0,0,0
shared best,0,0,0,0,0,1,0,0,0
shared challenges,0,1,0,0,0,0,0,0,1
shared endeavour,0,1,0,0,0,0,0,0,0
shared evidence,0,0,0,0,0,0,1,0,0
shared grand,0,0,0,0,0,0,1,0,0
shared infrastructure,0,0,0,0,1,0,0,0,0
shared interests,0,1,0,0,0,0,0,0,0
shared opportunities,0,0,0,0,0,0,1,0,0
shared priority,0,0,0,1,0,0,0,1,0
shared prosperity,0,0,1,0,0,0,0,0,1
shared research,0,0,0,0,1,0,0,0,0
shared success,0,0,0,0,0,0,0,1,0
shared vision,1,0,0,0,0,0,0,0,0
shares ambition,0,0,0,0,0,0,0,1,0
shares available,0,0,0,0,0,1,0,0,0
shares gaining,0,0,0,0,0,1,0,0,0
shares spin,0,0,0,0,1,0,0,0,0
sharing agencies,0,0,0,0,0,1,0,0,0
sharing best,0,0,0,0,0,0,0,1,0
sharing data,0,2,0,1,0,0,0,0,0
sharing economic,0,0,0,0,0,0,0,1,0
sharing evidence,0,0,0,0,0,0,1,0,0
sharing expertise,0,1,0,0,0,0,0,0,0
sharing million,0,0,0,0,1,0,0,0,0
sharing mobility,0,0,0,2,0,0,0,0,0
sharing neutral,0,0,0,0,0,1,0,0,0
sharing parties,0,1,0,0,0,0,0,0,0
sharing powered,0,0,0,0,1,0,0,0,0
sharing research,0,0,0,0,1,0,0,0,0
sheffield advanced,0,0,0,0,0,0,0,0,2
sheffield city,0,0,0,0,1,0,0,0,4
sheffield leeds,0,0,0,0,0,1,0,0,1
sheffield rotherham,0,0,0,0,0,0,0,0,1
shelf life,0,1,0,0,0,0,0,0,0
shelving units,0,1,0,0,0,0,0,0,0
shift clean,0,0,0,4,0,5,2,0,0
shift global,0,0,0,1,0,0,0,0,0
shift population,0,0,0,1,0,0,0,0,0
shift power,0,1,0,0,0,0,0,0,0
shift prepare,0,0,0,1,0,0,0,0,0
shift whitehall,0,1,0,0,0,0,0,0,0
shifted power,0,0,0,0,0,0,0,0,2
shifts consumer,0,1,0,0,0,0,0,0,0
shifts degree,0,0,0,0,0,0,0,1,0
shine spotlight,0,0,0,0,0,0,0,1,0
shipbuilding maximise,0,0,0,0,0,1,0,0,0
shipbuilding strategy,0,0,0,0,0,1,0,0,0
shocks flooding,0,0,0,0,0,1,0,0,0
shops classrooms,0,0,0,0,1,0,0,0,0
shore manufacturing,0,0,0,0,1,0,0,0,0
shore wind,0,0,0,1,0,0,0,0,0
short medium,0,0,0,0,0,0,0,1,0
short term,0,0,0,0,0,1,0,0,0
shortage occupation,0,0,0,0,0,0,0,1,0
shortage stem,0,0,0,0,0,0,0,1,0
shortages digital,0,0,0,0,0,0,0,2,0
shortages expect,0,1,0,0,0,0,0,0,0
shortages key,0,0,0,0,0,0,0,1,0
shortages meant,0,0,0,0,0,0,0,1,0
shortages policies,0,0,0,0,0,0,0,0,1
shortages secure,0,0,0,0,0,0,0,1,0
shortages stem,0,0,0,0,0,0,0,1,0
shortly achieve,0,0,0,0,0,0,0,1,0
shortly also,0,0,0,0,0,0,0,0,1
shortly institutes,0,0,0,0,0,0,0,1,0
shortly integrated,0,0,0,0,0,0,0,1,0
shortly plan,0,0,0,0,0,0,0,1,0
shortly set,0,0,0,0,0,0,0,1,0
show benefit,0,0,0,0,0,0,0,1,0
show bring,0,2,0,0,0,0,0,0,0
show considerable,0,0,0,0,1,0,0,0,0
show devolution,0,0,0,0,0,0,0,0,1
show share,0,0,0,0,0,0,0,1,0
showcase great,0,0,0,0,0,0,0,0,1
showed pwc,0,0,0,0,0,0,0,1,0
showed us,0,0,0,0,0,0,1,0,0
showing parents,0,0,0,0,0,0,0,1,0
showing tangible,0,1,0,0,0,0,0,0,0
shown affordably,0,0,0,0,0,1,0,0,0
shown oecd,0,0,0,0,0,0,0,1,0
shows governments,0,0,0,1,0,0,0,0,0
shows highly,0,0,0,0,0,0,0,1,0
shows innovation,0,0,0,0,1,0,0,0,0
shows parents,0,0,0,0,0,0,0,1,0
shows uk,0,0,0,0,1,0,0,0,0
shows unusually,0,1,0,0,0,0,0,0,0
shrinking ambitious,0,0,1,0,0,0,0,0,0
side committed,0,1,0,0,0,0,0,0,0
side later,0,0,0,0,2,0,0,0,0
side side,0,0,0,0,1,0,0,0,0
sideby side,0,0,0,0,1,0,0,0,0
siemens reach,0,1,0,0,0,0,0,0,0
siemens uk,0,1,0,0,0,0,0,0,0
signal value,0,0,0,0,0,0,0,1,0
signalled desire,0,0,0,0,1,0,0,0,0
signalled interest,0,1,0,0,0,0,0,0,0
signalling across,0,0,0,0,0,1,0,0,0
signals commitment,0,0,0,1,0,0,0,0,0
signature property,0,0,0,0,0,1,0,0,0
signed eu,0,0,0,0,0,0,0,0,1
signed lead,0,0,0,0,0,0,0,1,0
significant address,0,1,0,0,0,0,0,0,0
significant advances,0,0,0,1,0,0,0,0,0
significant challenges,0,0,0,1,0,0,0,0,0
significant commitments,0,2,0,0,0,0,0,0,0
significant concrete,0,1,0,0,0,0,0,0,0
significant contribution,0,4,0,0,0,0,0,0,0
significant data,0,0,0,0,0,1,0,0,0
significant degree,0,0,0,0,0,0,1,0,0
significant difference,0,0,0,1,0,0,0,0,0
significant driver,0,0,0,0,0,0,0,1,0
significant economic,0,0,0,0,0,1,0,0,0
significant global,0,0,0,0,0,2,0,0,0
significant growth,0,0,0,0,0,0,0,0,1
significant improvement,0,1,0,0,0,0,0,0,0
significant improvements,0,1,0,0,0,0,0,0,0
significant industry,0,0,0,0,0,0,0,0,1
significant infrastructure,0,0,0,0,0,1,0,0,0
significant intervention,0,0,0,0,0,0,0,1,0
significant interventions,0,0,0,0,0,1,0,1,0
significant investments,0,0,0,1,0,0,0,0,1
significant last,0,0,0,0,1,0,0,0,0
significant negative,0,0,0,0,0,1,0,0,0
significant opportunities,0,2,0,0,0,0,0,0,0
significant potential,0,0,0,0,1,0,0,0,1
significant private,0,1,0,0,0,0,0,0,0
significant productivity,0,0,0,0,0,0,0,0,1
significant progress,0,1,0,0,0,1,0,0,0
significant proportion,0,0,0,0,0,0,0,1,0
significant public,0,0,0,0,1,0,0,0,0
significant quantitative,0,0,0,0,0,0,0,2,0
significant reforms,0,0,0,0,0,0,0,1,0
significant regional,0,0,0,0,0,0,0,1,1
significant role,0,0,0,1,0,0,0,1,0
significant steps,0,1,0,0,0,0,0,0,0
significant strengths,0,0,0,1,0,0,0,1,0
significant value,0,0,0,1,0,0,0,0,0
significant ways,0,0,0,0,0,1,0,0,0
significantly efficient,0,0,0,0,1,0,0,0,0
significantly enhanced,0,0,0,0,0,1,0,0,0
significantly identify,0,0,0,0,0,0,1,0,0
significantly importance,0,0,0,0,1,0,0,0,0
significantly increase,0,1,0,0,0,0,0,0,0
signposting online,0,1,0,0,0,0,0,0,0
silicon valley,0,0,0,0,0,0,0,0,1
similar communities,0,0,0,0,0,0,0,0,1
similar initiatives,0,0,0,0,0,0,0,0,1
similar uk,0,0,0,1,0,0,0,0,0
similarly decisions,0,0,0,0,0,1,0,0,0
similarly leading,0,0,0,0,1,0,0,0,0
similarly rise,0,0,0,1,0,0,0,0,0
simple possible,0,1,0,0,0,0,0,0,0
simplifying way,0,1,0,0,0,0,0,0,0
simply securely,0,0,0,0,0,1,0,0,0
simulate competitive,0,1,0,0,0,0,0,0,0
simulated digital,0,0,0,1,0,0,0,0,0
sin ratquissima,0,0,0,0,0,0,1,0,0
since achieved,0,1,0,0,0,0,0,0,0
since announced,0,0,0,0,0,0,0,0,2
since april,0,0,0,0,0,0,0,0,1
since bn,0,0,0,0,0,1,0,0,0
since broken,0,0,0,0,0,0,0,1,0
since business,0,1,0,0,0,0,0,0,0
since carefully,0,0,0,0,0,1,0,0,0
since city,0,0,0,0,0,0,0,0,2
since country,0,0,0,0,1,0,0,0,0
since deals,0,0,0,0,0,0,0,0,1
since economy,0,0,0,1,0,1,0,0,0
since essential,0,0,0,0,0,1,0,0,0
since financial,0,0,0,0,0,0,1,1,0
since inception,0,0,0,0,1,0,0,0,0
since less,0,0,0,0,0,0,0,1,0
since made,0,0,0,0,0,0,0,0,2
since new,0,0,0,1,0,0,0,0,0
since partners,0,0,0,0,0,0,0,0,1
since publication,0,1,0,0,0,0,0,0,1
since rana,0,1,0,0,0,0,0,0,0
since track,0,0,0,0,0,1,0,0,0
since uk,0,1,0,0,0,0,0,0,0
since unemployment,0,0,1,0,0,0,0,0,0
singapore hong,0,0,0,0,0,0,1,0,0
singapore switzerland,0,0,0,0,0,0,0,1,0
single commercial,0,0,0,0,0,0,1,0,0
single free,0,0,0,0,1,0,0,0,0
single individual,0,1,0,0,0,0,0,0,0
single market,0,0,0,0,0,0,1,0,0
single path,0,0,0,0,1,0,0,0,0
single strategy,0,0,0,0,0,0,0,0,1
sir adrian,0,0,0,0,0,0,0,3,0
sir frank,0,0,0,0,1,0,0,0,0
sir godfrey,0,0,0,0,1,0,0,0,0
sir isaac,0,0,0,0,1,0,0,0,0
sir james,0,0,0,0,1,0,0,0,0
sir john,0,1,0,1,0,0,0,0,0
sir paul,0,0,0,0,1,0,0,0,0
sir peter,0,1,0,0,0,0,0,0,0
sir tim,0,0,0,0,1,0,0,0,0
sit alongside,0,0,0,0,1,0,0,2,0
site agricultural,0,0,0,0,0,0,0,0,1
site attractive,0,0,0,0,0,0,0,0,1
site construction,0,0,0,0,0,1,0,0,0
site includes,0,0,0,0,0,0,0,0,1
site started,0,1,0,0,0,0,0,0,0
sites across,0,0,0,0,0,1,0,0,0
sites england,0,0,0,0,0,1,0,0,0
sits heart,0,0,0,0,0,1,0,0,0
six city,0,0,0,0,0,0,1,0,3
six combined,0,0,0,0,0,1,0,0,1
six industrial,0,0,0,0,1,0,0,0,0
six month,0,0,0,0,0,1,0,0,0
six months,0,0,0,1,0,0,0,0,0
six priority,0,0,0,1,0,0,0,0,0
six routes,0,0,0,0,0,0,0,1,0
six years,0,1,0,0,0,0,0,0,0
size bands,0,1,0,0,0,0,0,0,0
size distribution,0,1,0,0,0,0,0,0,0
size fits,0,0,0,0,0,0,0,0,1
size location,0,1,0,0,0,0,0,0,0
size proximity,0,0,0,0,0,0,1,0,0
size workforce,0,0,0,1,0,0,0,0,0
sized business,0,1,0,0,0,0,0,0,0
sized businesses,0,4,0,0,0,0,1,0,0
sized enterprises,0,1,0,0,1,1,0,0,0
sizes connect,0,0,0,0,2,0,0,0,0
sizes expertise,0,0,0,1,0,0,0,0,0
sizes increasing,0,1,0,0,0,0,0,0,0
sizes thrive,0,1,0,0,0,0,0,0,0
skill computer,0,0,0,1,0,0,0,0,0
skill economy,0,0,0,1,0,0,0,0,0
skill getting,0,0,0,0,0,0,0,1,0
skill higher,0,0,0,0,0,0,0,1,0
skill levels,0,0,0,0,0,0,0,1,1
skill mastered,0,0,0,0,0,0,0,1,0
skill opportunity,0,0,0,0,0,0,0,1,0
skill pilots,0,0,0,0,0,0,0,1,0
skill retrain,0,0,0,0,0,0,0,1,0
skill skill,0,0,0,1,0,0,0,2,0
skilled diverse,0,1,0,0,0,0,0,0,0
skilled economy,0,0,0,0,0,0,0,1,0
skilled employment,0,0,0,0,0,0,0,1,0
skilled engineering,0,0,0,0,0,0,0,1,0
skilled highly,0,0,0,0,0,0,0,2,0
skilled jobs,0,3,1,0,1,0,0,0,0
skilled labour,0,0,0,0,0,0,0,1,3
skilled people,0,0,0,0,1,0,0,0,0
skilled science,0,0,0,0,0,0,0,1,0
skilled sectors,0,0,0,0,0,0,0,0,1
skilled students,0,0,0,0,1,0,0,0,0
skilled team,0,0,0,0,1,0,0,0,0
skilled well,0,1,0,0,0,0,0,0,0
skilled work,0,0,0,0,0,0,0,1,0
skilling computer,0,0,0,0,0,0,0,1,0
skilling uk,0,0,0,0,0,0,0,1,0
skills able,0,0,0,0,0,0,0,1,0
skills access,0,0,0,0,0,0,0,1,0
skills account,0,1,0,0,0,0,0,0,0
skills across,0,0,0,0,0,0,0,1,0
skills adults,0,0,0,0,0,0,0,1,0
skills advisory,0,0,0,1,0,0,0,4,1
skills ai,0,0,0,1,0,0,0,0,0
skills aim,0,1,0,0,0,0,0,0,0
skills alongside,0,0,0,0,0,0,0,1,0
skills already,0,0,0,0,0,0,0,1,0
skills among,0,0,0,0,0,0,0,0,1
skills area,0,0,0,0,0,0,0,1,0
skills assessments,0,0,0,0,0,0,0,0,1
skills behaviours,0,0,0,0,0,0,0,1,0
skills biggest,0,0,0,0,0,0,0,1,0
skills boost,0,1,0,0,0,0,0,0,0
skills build,0,1,0,0,0,0,0,0,0
skills built,1,0,0,0,0,0,0,0,0
skills business,0,0,0,0,0,1,0,0,0
skills businesses,0,0,0,0,0,1,0,1,0
skills case,0,0,0,0,0,0,0,1,1
skills central,0,0,0,0,0,0,0,1,0
skills commercialise,0,1,0,0,0,0,0,0,0
skills courses,0,0,0,1,0,0,0,1,0
skills creating,0,1,0,0,0,0,0,0,0
skills current,0,0,0,0,0,0,0,1,0
skills development,0,1,0,0,0,1,0,1,0
skills devolved,0,0,0,0,0,0,0,1,0
skills disparities,0,0,0,0,0,0,0,0,1
skills earn,0,0,0,0,0,0,0,2,0
skills education,0,0,0,0,0,0,0,1,0
skills educational,0,0,0,0,0,0,0,1,0
skills england,0,0,0,1,0,0,0,0,0
skills ensuring,0,1,0,0,0,0,0,0,0
skills entitlement,0,0,0,1,0,0,0,0,0
skills expertise,0,0,0,0,0,1,0,0,0
skills fully,0,0,0,0,1,0,0,0,0
skills future,0,1,0,0,0,0,0,0,0
skills gaps,0,1,0,0,0,0,0,1,0
skills giving,0,0,0,0,0,0,0,2,0
skills good,0,0,0,0,0,0,0,1,0
skills government,0,1,0,0,0,0,0,0,0
skills graduates,0,0,0,0,0,0,0,1,0
skills growing,0,0,0,0,0,1,0,0,0
skills help,0,0,0,0,0,0,0,2,0
skills higher,0,0,0,0,0,0,0,1,0
skills important,0,0,0,0,0,0,0,1,0
skills improved,0,0,0,0,0,0,0,1,0
skills including,0,0,0,1,0,0,0,0,0
skills increase,0,2,0,0,0,0,0,0,1
skills increases,0,0,0,0,0,0,0,1,0
skills increasingly,0,0,0,0,0,0,0,1,0
skills industrial,0,1,0,0,0,0,0,0,0
skills industries,0,0,0,0,0,0,1,0,0
skills invest,0,1,0,0,0,0,0,0,0
skills investing,0,0,0,1,0,0,0,0,0
